,Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24,LDF_bloodflow
9255,9255,136.288478,101.807359,34.359672,129.811571,169.853951,109.333544,221.7
9258,9258,167.192987,147.502754,42.204875,55.271377,145.540535,116.723421,209.7
9261,9261,166.309677,161.560706,54.537222,39.490645,92.377891,144.582121,191.2
9264,9264,148.946885,155.083011,64.7757,39.163986,101.863796,138.060247,179.7
9267,9267,102.974421,158.98758,30.838044,79.21756,121.452658,109.091333,168.4
9270,9270,126.967997,142.345572,67.883616,92.727705,127.355353,97.494628,161.6
9273,9273,135.841256,143.332393,72.431302,43.188897,82.660947,112.465862,195.2
9276,9276,48.409316,159.186253,51.189795,83.565932,152.662575,112.885083,196.7
9279,9279,63.558184,154.13807,62.944739,83.272797,150.382398,119.379958,186.7
9282,9282,128.294327,160.166122,42.910133,93.034942,134.116079,110.467073,187.3
9285,9285,120.728051,155.957416,49.038453,80.126474,144.056703,109.418666,177.8
9288,9288,116.89177,172.898084,86.776265,107.847208,138.568971,120.371261,149.5
9291,9291,102.088933,167.417474,50.415576,112.211348,135.745073,116.228786,139.2
9294,9294,120.309376,161.905675,31.732346,98.475866,151.019454,122.414886,169.6
9297,9297,98.24533,169.878422,29.673154,84.856245,134.81766,112.672367,175.9
9300,9300,113.046832,144.80015,31.283029,81.097953,143.67405,113.654314,151.2
9303,9303,116.211914,150.944187,39.987178,82.374666,143.205658,112.983152,151.3
9306,9306,123.166593,153.62331,41.066466,88.175117,145.385402,117.054346,137.8
9309,9309,101.73205,137.840184,36.238561,84.094757,148.211169,112.527554,116.8
9312,9312,141.833046,166.769902,20.702368,85.998761,137.986476,108.745844,93.8
9315,9315,154.429883,145.23491,22.053936,76.78817,143.495758,106.482069,126.8
9318,9318,137.348436,147.398072,18.713762,86.969425,142.445071,105.198839,138.0
9321,9321,147.776849,160.502862,15.784985,85.154758,138.996422,109.072615,141.8
9324,9324,153.079769,129.108838,30.013505,83.317222,150.288931,108.49286,141.4
9327,9327,143.584735,135.059318,36.041626,84.787994,149.88356,111.543743,114.9
9330,9330,145.496407,125.422253,43.1625,85.528365,151.336226,99.727591,101.6
9333,9333,156.435927,129.052373,78.718918,73.91207,154.250149,109.550859,82.5
9336,9336,142.855664,108.56982,97.785673,86.137266,138.870485,105.887152,90.6
9339,9339,121.99022,126.792605,147.546554,97.905291,150.365005,104.627228,107.8
9342,9342,121.068387,127.390011,150.66053,95.07965,153.191674,111.561148,130.7
9345,9345,111.514732,126.984419,111.850444,87.935921,154.236302,116.261317,126.5
9348,9348,152.555766,120.524541,97.97701,79.647196,152.676748,113.71629,104.1
9351,9351,90.627358,127.650106,93.378427,93.627843,152.802774,110.191224,108.1
9354,9354,153.08751,127.428775,96.077634,86.757253,155.522921,112.642444,129.9
9357,9357,110.945063,128.002051,44.19031,71.723184,157.022888,118.874831,131.1
9360,9360,91.64213,127.703624,161.5797,93.215491,154.81225,119.589583,107.2
9363,9363,29.952018,132.102904,45.131797,72.230471,157.589413,122.306024,80.9
9366,9366,157.543372,161.920979,57.013595,34.344544,107.893865,115.919759,84.7
9369,9369,162.151961,151.859334,70.183574,36.839305,90.79535,112.663083,70.5
9372,9372,148.766888,155.680518,67.678572,28.824895,127.51789,133.356676,67.6
9375,9375,151.665565,158.122203,72.668817,30.100751,112.226948,113.315214,65.4
9378,9378,144.845343,156.886903,86.187344,34.583226,100.874474,132.226938,62.1
9381,9381,147.246419,156.281054,62.343586,43.56869,123.776633,146.781691,70.0
9384,9384,153.722996,149.755328,38.110961,46.963624,122.103557,145.894865,51.3
9387,9387,159.007894,149.95069,31.305388,49.128505,127.037758,154.822114,61.4
9390,9390,151.338952,153.404881,44.46873,42.899573,135.526992,160.453566,62.6
9393,9393,166.369422,151.553646,33.813533,51.795586,135.174329,166.902387,70.9
9396,9396,131.125883,162.521176,93.709731,36.65263,130.123965,159.854445,71.7
9399,9399,132.333835,163.838852,87.145132,35.028414,130.52458,159.792486,66.1
9402,9402,98.61356,165.010107,106.613303,34.626956,132.911262,155.440231,62.4
9405,9405,104.63843,168.78889,105.718626,33.503417,132.121621,155.360553,56.2
9408,9408,115.873147,171.607663,92.386618,35.409506,131.977742,152.654681,46.5
9411,9411,127.81185,167.824719,78.483494,37.154441,134.776323,151.300686,36.0
9414,9414,127.551017,161.100702,77.161266,41.940346,137.367625,151.71645,50.8
9417,9417,125.716427,159.344605,79.884524,44.724633,137.677623,148.436071,62.0
9420,9420,128.850266,168.408866,72.889941,40.457775,141.362393,146.52732,64.3
9423,9423,120.085494,162.251553,82.209815,45.785005,135.805114,140.821099,62.2
9426,9426,123.833189,159.222736,75.014428,42.784907,135.424212,137.583543,42.3
9429,9429,130.52437,161.466045,66.139087,37.516877,144.056012,148.803456,39.3
9432,9432,124.561392,161.204233,67.403632,34.41728,129.1182,145.663255,41.0
9435,9435,133.787994,165.429837,66.363224,35.223127,125.038291,151.479945,41.5
9438,9438,134.619229,158.738007,64.554824,42.478003,104.818346,158.837826,46.9
9441,9441,141.145176,151.862042,59.459599,45.375426,62.498309,159.813432,45.7
9444,9444,143.292296,155.544642,56.879421,39.348606,64.428623,138.490758,29.8
9447,9447,149.825647,156.821228,49.620528,30.24283,67.767998,167.089249,27.2
9450,9450,146.946053,161.199547,53.266921,29.067468,101.372603,155.603336,25.6
9453,9453,147.193934,158.931155,50.626325,28.087748,71.672006,156.276884,33.6
9456,9456,150.810346,154.122776,49.811301,34.565952,78.604723,150.055533,26.4
9459,9459,145.217389,164.663202,54.833463,20.545645,124.822705,156.801868,18.6
9462,9462,145.020026,165.540811,51.411354,21.292063,105.895368,160.046119,23.7
9465,9465,147.810297,161.168619,50.079222,25.356831,134.737348,142.046934,35.6
9468,9468,150.863347,157.619996,47.081946,27.837697,152.985209,157.039336,31.8
9471,9471,148.208694,154.118317,54.593958,40.168115,120.529197,158.189316,26.6
9474,9474,152.426557,152.713097,52.13286,41.986541,130.120614,140.020459,39.8
9477,9477,154.538743,148.818884,47.660035,44.108152,124.811289,150.573736,29.5
9480,9480,154.12126,139.654061,47.888149,40.606777,140.182402,143.951536,17.7
9483,9483,149.157778,147.732274,53.302522,46.053277,146.691897,150.278839,14.8
9486,9486,147.676911,146.278468,51.630751,36.882717,150.319774,149.526482,51.3
9489,9489,152.919074,149.877833,46.813156,42.47263,150.835212,149.566774,51.7
9492,9492,152.469008,145.002364,47.276171,44.253264,141.655899,152.935692,45.2
9495,9495,152.076235,151.432721,47.208474,44.828399,148.637026,150.568446,37.0
9498,9498,156.85814,147.99187,42.85657,41.805941,154.916185,159.422959,37.1
9501,9501,158.226919,140.556624,41.895296,47.964898,150.004217,160.708678,36.2
9504,9504,155.170161,147.152431,41.979284,44.394487,152.429967,156.35143,33.4
9507,9507,155.660633,144.359001,41.587866,44.958315,147.56351,155.252943,48.5
9510,9510,161.558257,152.422578,39.696553,39.345724,150.914515,155.379864,69.5
9513,9513,163.57178,151.309974,38.93175,37.602168,154.253164,155.294967,51.4
9516,9516,164.845746,156.443015,39.880611,36.599717,159.232405,150.793886,41.0
9519,9519,159.58204,146.977717,45.332309,44.104391,159.146504,141.735102,41.3
9522,9522,160.156281,143.257624,45.534841,45.718113,158.609255,136.535482,34.9
9525,9525,163.695443,148.857051,45.624877,44.889393,163.510193,142.582208,31.8
9528,9528,166.044892,145.054792,45.189767,47.527003,161.952465,138.655445,60.6
9531,9531,163.796604,146.709614,47.900004,49.301752,164.311415,138.727566,87.1
9534,9534,169.546837,148.547718,46.361258,50.632252,159.843905,139.776524,83.1
9537,9537,172.86777,139.974022,46.210681,55.725979,153.530003,138.403094,66.0
9540,9540,170.477763,135.289701,46.969168,55.988482,155.445621,135.999148,68.9
9543,9543,177.130943,133.420876,47.465778,60.214318,153.421501,130.751845,65.5
9546,9546,179.221483,131.601274,48.017501,62.584342,148.673895,125.040477,61.5
9549,9549,178.814969,133.952532,48.180575,61.41735,137.752187,119.105741,92.2
9552,9552,177.739017,134.675109,47.116972,63.612639,139.652596,119.213906,109.2
9555,9555,174.18334,133.061805,51.041461,66.039009,133.727389,112.836042,101.6
9558,9558,170.541305,131.451084,51.576017,70.503575,146.040242,123.353761,86.2
9561,9561,172.928911,133.517221,53.10452,72.688931,131.430429,122.49818,85.9
9564,9564,170.120855,123.921145,50.987206,75.109568,138.249715,114.472229,96.6
9567,9567,168.518359,123.173841,51.424931,74.705784,142.087827,112.248089,94.4
9570,9570,175.881915,117.599116,51.587064,82.115881,143.480764,121.032565,103.1
9573,9573,167.671798,116.46369,57.589125,82.523979,132.465508,108.249513,144.6
9576,9576,175.783245,114.861278,56.64372,86.548925,124.687112,106.396925,133.8
9579,9579,164.036159,125.179868,65.603052,81.614188,117.603751,103.762146,115.6
9582,9582,169.216014,119.948858,60.216054,84.311199,123.160536,103.677957,111.9
9585,9585,178.076018,120.553096,52.069649,84.724375,114.31198,101.293268,89.4
9588,9588,178.798674,119.515702,49.021812,85.250834,111.189389,101.424157,97.3
9591,9591,166.171796,121.175952,59.912636,88.868395,97.20992,103.038367,88.3
9594,9594,168.626576,118.940667,56.242901,89.429222,101.928429,114.984406,92.9
9597,9597,169.953668,118.292957,56.176595,90.623365,93.989934,123.524045,93.0
9600,9600,164.469385,132.522505,61.116129,82.682424,99.576669,126.949724,96.8
9603,9603,167.953297,145.867272,52.803692,74.768874,96.865498,125.736387,102.6
9606,9606,177.490509,135.036831,51.685956,84.909387,95.335816,117.149608,86.7
9609,9609,174.001854,139.691013,48.014402,80.033222,83.706903,107.837225,86.8
9612,9612,176.839353,137.509899,42.87321,80.842519,70.759436,101.215518,102.4
9615,9615,166.200632,142.278724,45.937281,76.876474,74.744085,82.559299,132.4
9618,9618,160.594954,143.952253,51.850871,77.025443,76.645297,84.028253,114.4
9621,9621,165.484751,137.479506,50.750358,90.061782,86.586287,87.113532,108.1
9624,9624,167.365404,149.214435,45.978066,76.980652,88.060827,83.922917,97.3
9627,9627,159.107977,146.796692,49.786583,74.511798,96.36426,79.121634,83.2
9630,9630,165.047314,142.040645,44.989625,83.432401,92.770236,82.229803,86.1
9633,9633,163.135342,142.365812,45.178468,79.427629,91.891776,83.026262,89.8
9636,9636,161.887789,141.380242,40.810453,76.472241,87.556225,98.178282,102.6
9639,9639,165.281207,140.688495,42.606753,75.405276,91.965225,95.238474,97.0
9642,9642,168.971176,149.714548,34.863662,64.372458,68.842237,88.215976,86.1
9645,9645,165.474192,146.062982,34.510946,70.624083,66.901977,100.381342,74.1
9648,9648,166.684268,161.253162,37.576291,58.744785,78.427145,102.802646,65.7
9651,9651,167.97214,142.586386,36.117675,80.719658,72.792263,93.713808,51.3
9654,9654,165.967603,148.56125,35.551278,79.082904,79.144761,103.824603,45.4
9657,9657,152.046037,136.721432,32.788414,95.111946,87.458037,96.325828,62.1
9660,9660,168.335269,147.572154,31.395136,72.650457,80.271796,94.347719,71.3
9663,9663,164.763012,146.868938,31.540546,69.34787,72.956837,82.164908,43.8
9666,9666,164.93393,144.894853,30.279873,70.035342,66.970914,81.111175,31.5
9669,9669,157.198834,148.079742,33.334489,67.607566,61.333796,81.523146,46.1
9672,9672,169.485711,116.077282,25.388406,94.215097,63.686304,110.543748,47.0
9675,9675,169.391808,140.908528,25.333792,72.060518,63.110991,91.60989,26.5
9678,9678,172.107062,130.771235,23.904569,87.816991,77.472668,81.428862,41.6
9681,9681,169.480732,154.740607,24.998345,61.972235,66.418214,91.520614,47.9
9684,9684,175.667498,146.672772,21.302512,75.456921,74.446048,86.696341,39.1
9687,9687,167.304213,142.56,21.010547,70.532233,61.794044,91.266229,43.8
9690,9690,164.464867,130.785671,22.75317,79.909953,60.095533,93.965064,23.7
9693,9693,162.978712,130.47207,24.774369,78.353943,51.031819,99.470213,19.9
9696,9696,163.948547,126.245147,22.577904,82.673402,49.927624,90.95928,18.2
9699,9699,159.241647,123.697658,25.995942,84.394535,54.552829,87.360191,37.9
9702,9702,162.011265,138.629986,21.087001,71.516865,57.179216,78.063216,45.1
9705,9705,159.53987,145.595919,16.454793,69.066348,63.130392,69.758366,28.7
9708,9708,169.038979,113.832246,20.134658,92.807701,49.697334,102.351101,17.7
9711,9711,168.969688,133.87691,15.996005,84.556046,73.203689,91.949567,18.8
9714,9714,167.961104,153.829047,20.191833,78.939439,88.140842,84.443032,18.9
9717,9717,163.184855,140.418537,29.598716,75.917151,76.058288,101.744467,18.4
9720,9720,173.862592,144.63558,32.050081,77.677721,78.406814,73.332596,38.6
9723,9723,157.688257,171.156782,46.821045,62.659888,83.999783,85.388079,40.4
9726,9726,158.931064,161.082683,43.830056,65.206393,78.853417,72.604201,30.8
9729,9729,166.703302,156.129449,49.899975,80.965308,90.315685,80.775367,40.2
9732,9732,162.408431,130.955382,43.263206,100.071967,103.805216,90.222972,33.3
9735,9735,160.396457,147.533138,49.087411,85.057481,100.849472,81.160596,27.5
9738,9738,158.282419,130.320407,48.026939,102.344309,110.697346,87.222444,25.7
9741,9741,153.55975,138.299908,51.378871,99.710728,112.433236,87.631511,22.8
9744,9744,154.800524,139.031415,45.557461,90.024123,97.411305,84.178546,21.4
9747,9747,155.083517,169.697246,44.043429,68.930643,91.261952,84.596271,21.4
9750,9750,155.979869,139.424952,44.175007,94.974257,89.485422,90.159131,26.4
9753,9753,159.745983,137.458888,42.601011,104.783629,107.568056,89.270819,23.9
9756,9756,163.927846,149.252366,49.985798,98.669137,100.645719,83.588442,29.7
9759,9759,161.727027,143.358481,59.48089,103.546183,100.939921,83.631318,28.9
9762,9762,166.628666,137.597854,55.024801,105.040163,110.614413,87.401755,31.4
9765,9765,174.175433,140.636028,53.8944,95.722359,115.453082,95.269836,40.7
9768,9768,169.933399,137.965058,58.127288,105.4897,126.760075,103.793347,33.1
9771,9771,171.699714,133.304047,52.578437,100.629196,137.749051,99.75037,35.6
9774,9774,161.507138,129.021162,51.421709,101.649401,143.636394,98.201692,34.1
9777,9777,161.294159,125.995101,51.52177,101.074961,140.816026,98.975102,46.2
9780,9780,163.670705,125.099238,51.631607,103.353414,139.750211,100.977782,37.2
9783,9783,166.025499,126.295316,52.258834,103.778926,144.364953,107.189759,56.1
9786,9786,160.777797,121.277878,52.147998,101.008423,153.786926,110.793395,66.4
9789,9789,148.991451,135.436129,51.849275,91.957505,167.662078,114.627043,58.5
9792,9792,151.977801,128.552941,54.069995,96.433182,167.02302,122.961997,58.2
9795,9795,154.621336,130.996049,54.596009,93.800825,167.505904,126.192083,73.2
9798,9798,150.49737,133.098905,54.727042,91.390671,172.265806,131.577708,71.3
9801,9801,153.875544,135.369075,54.279425,89.005925,172.68629,134.466545,73.3
9804,9804,156.72165,127.894277,52.441413,90.456696,169.177703,134.20384,94.6
9807,9807,157.508123,130.802146,52.400268,85.952581,164.410529,137.199428,97.1
9810,9810,157.407287,126.277997,53.108789,86.128698,159.527665,136.629408,91.1
9813,9813,160.512322,130.313938,49.835375,75.36093,148.784774,129.183148,94.7
9816,9816,163.186763,142.479189,49.003845,65.017427,162.236343,134.763277,68.7
9819,9819,159.787923,145.921345,48.691543,59.196749,145.544372,135.894574,69.2
9822,9822,161.48386,149.657891,44.854079,52.725734,160.016498,144.730342,63.2
9825,9825,164.379846,156.731074,43.501132,51.47118,165.992633,154.910256,49.6
9828,9828,164.665701,157.034241,43.610885,49.645788,164.148983,153.810053,42.0
9831,9831,159.097748,158.136816,41.632944,44.008322,162.950917,154.691802,62.4
9834,9834,153.196351,161.956462,39.438619,42.827992,150.728507,157.161455,79.2
9837,9837,163.243144,158.114177,35.659429,43.434508,159.453406,158.556778,64.9
9840,9840,150.173144,165.03443,40.126613,38.620353,160.210763,153.891327,62.6
9843,9843,150.388152,163.205077,40.027541,44.346866,139.372979,163.810254,50.2
9846,9846,149.225304,154.744927,41.76489,38.719394,150.343135,151.967704,51.6
9849,9849,152.012104,150.356671,43.838221,38.33343,147.293702,147.858872,47.0
9852,9852,149.399166,154.179917,42.641828,47.453255,131.704712,162.525739,37.7
9855,9855,150.260747,176.687345,38.754151,28.27878,142.630928,162.337585,61.9
9858,9858,149.476452,149.597894,40.201992,36.531981,121.698776,158.391661,77.5
9861,9861,153.377306,159.846434,37.303465,31.350945,126.176394,166.549514,85.1
9864,9864,149.070668,157.138527,38.452303,34.599858,115.776971,165.101431,75.5
9867,9867,153.497498,163.121174,37.954069,34.88295,118.678328,169.057523,71.1
9870,9870,149.843969,148.405631,44.826498,41.268007,121.670975,149.919668,48.2
9873,9873,144.180947,158.727046,45.916387,37.838379,147.934751,147.796382,57.4
9876,9876,153.188799,161.691225,38.972998,30.185255,127.685895,163.225647,107.1
9879,9879,144.61297,164.562504,45.307079,35.146645,149.816536,168.565716,149.6
9882,9882,138.184739,162.79411,50.51358,35.276362,141.022012,163.218644,169.8
9885,9885,138.930729,162.999034,51.256487,33.12312,136.679274,161.248465,160.4
9888,9888,141.865236,174.646311,52.115303,35.36173,108.907621,154.198168,167.8
9891,9891,139.422269,169.352917,54.28429,36.999317,116.674209,141.484935,176.0
9894,9894,131.88989,161.904461,58.231174,37.199266,98.345302,159.290427,166.7
9897,9897,130.105906,173.331959,59.793795,34.399341,151.396646,146.400212,171.9
9900,9900,132.720105,166.204183,61.34675,35.075145,135.889275,141.940192,183.6
9903,9903,129.086436,171.05134,67.075243,30.387659,130.956003,128.646039,170.8
9906,9906,123.973333,172.55168,70.266975,30.53905,132.098788,137.539178,170.1
9909,9909,123.830544,167.300429,71.560757,31.54572,139.688383,140.692565,167.2
9912,9912,117.985365,160.605768,77.052381,40.442996,128.776223,132.895877,151.0
9915,9915,111.452702,167.404762,87.840915,38.922586,123.390591,118.883097,138.0
9918,9918,117.309156,159.181363,83.474437,48.206878,129.551341,122.01866,160.1
9921,9921,118.361576,169.59933,82.480255,42.002103,118.092622,126.426619,180.1
9924,9924,115.12767,170.908623,84.202765,42.269079,113.348265,116.621531,164.1
9927,9927,114.142144,166.877785,85.773266,44.449218,114.198906,119.514379,143.5
9930,9930,119.23537,162.763557,84.919076,47.727622,106.290838,112.882935,150.2
9933,9933,114.334676,165.52469,89.490154,47.826509,106.471031,117.74205,144.1
9936,9936,113.341268,165.121885,90.316393,47.864585,111.888159,118.622353,146.2
