Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24
424,140.840924,146.048523,40.848109,140.887396,146.495312,116.956004
425,151.610785,139.132179,39.349007,131.588468,155.475233,123.651536
426,144.635759,139.201381,39.368459,138.704984,158.03514,127.376382
427,151.048666,134.528554,37.933871,135.367815,155.409464,129.872615
428,152.600686,137.113579,39.447147,135.051886,155.389739,124.359305
429,152.137561,134.467057,39.845993,135.158615,156.370149,125.135111
430,154.833905,127.263829,39.191534,136.110783,156.675239,129.50865
431,154.416548,122.943041,39.360838,136.223151,149.612195,121.047633
432,156.924931,134.157837,39.691283,136.194137,149.597823,119.817668
433,157.157202,128.59445,39.750308,134.803663,161.471837,125.773246
434,155.028115,136.343294,40.546593,136.573969,146.93932,118.212476
435,155.681157,140.042283,40.816486,136.230184,152.641761,120.475228
436,157.78758,139.173312,40.95603,137.30372,153.815448,123.693389
437,155.151916,139.149803,42.158779,138.717114,156.233973,123.25039
438,154.352813,147.870471,42.19672,136.12342,158.356659,126.542401
439,155.313985,144.838971,41.826785,138.039067,153.977911,124.530718
440,153.094861,139.544922,42.613965,137.390437,156.63506,126.064814
441,152.05047,143.347177,42.375697,136.685599,147.723886,124.801831
442,149.790984,148.910145,42.503957,137.445505,151.061586,125.376575
443,152.446665,135.980912,41.397808,135.709769,146.311033,128.532584
444,156.330649,140.622696,41.153853,134.679647,145.546812,129.480001
445,155.420874,142.917134,41.254997,135.022808,146.464425,129.4539
446,153.135786,143.834707,42.620727,134.801061,142.203434,126.811177
447,157.141387,144.756617,42.384011,131.722799,143.657352,127.091643
448,158.543385,140.050646,41.760335,132.752584,138.934301,128.765413
449,160.247455,148.775392,41.908577,133.803414,143.326352,128.877943
450,159.712608,143.843313,41.41838,128.264227,140.024265,125.664338
451,160.226423,147.55539,41.57972,130.309252,140.41741,131.872314
452,162.38857,140.651049,40.205192,129.279301,144.419197,132.799052
453,162.332246,147.386572,39.95929,126.589302,141.747589,133.099435
454,164.035715,142.064156,40.199472,128.405191,139.305875,132.187521
455,163.480384,147.636433,42.222029,128.495791,134.874792,130.068682
456,164.510067,151.256749,42.335083,127.643381,137.701039,131.508272
457,163.221583,149.130717,45.911489,134.752124,138.831931,130.556328
458,162.194336,145.262865,45.282011,136.09164,138.945443,132.387838
459,163.570163,154.463835,45.226079,135.158386,138.877389,129.150949
460,161.552141,140.680969,44.300479,133.962424,139.071414,128.614003
461,160.687506,139.839926,44.137138,133.328458,140.289457,130.190598
462,161.33149,142.51217,44.35536,131.541428,139.59303,129.359677
463,162.884794,143.974359,43.956557,132.548043,137.576481,129.000727
464,164.335898,146.308161,44.835206,131.971911,138.019619,127.081944
465,165.232698,147.401832,44.463448,132.1864,137.836417,128.059161
466,163.823419,149.978009,47.337238,134.598147,132.047429,130.078994
467,165.526218,151.446269,45.978826,133.347718,130.111094,130.662722
468,164.332509,161.056585,49.678715,133.18971,125.211123,124.120467
469,164.358052,159.655573,45.91478,132.050966,126.780053,125.682067
470,163.850197,161.5844,45.969273,127.736546,131.003892,124.833153
471,161.393774,147.307356,45.303284,129.802474,134.985664,127.895
472,163.552533,144.362635,45.140001,130.01332,136.368772,133.021449
473,162.460879,155.218302,45.637495,129.240727,137.15776,133.935235
474,163.080127,150.396428,44.441406,129.815793,133.932845,126.709637
475,166.124466,145.872495,43.974835,132.479398,131.174342,126.864428
476,164.711224,156.260746,45.747787,126.758753,130.478915,122.160801
477,165.329175,134.874085,45.275067,131.325574,133.459624,131.53525
478,167.162698,135.522525,44.534585,134.390505,138.463707,136.410169
479,165.042616,154.51894,45.429598,129.864537,142.586622,134.65809
480,165.013632,146.925651,45.64202,131.753958,139.944874,135.78205
481,165.51064,153.720285,46.464803,134.122099,144.840444,137.235349
482,167.998265,142.298158,44.581437,135.763157,145.383978,141.333192
483,165.355513,134.320584,46.659974,136.908678,147.448093,142.10589
484,166.423268,137.65452,45.871797,134.531546,147.174852,140.890297
485,163.929411,142.361942,47.259683,132.363827,145.564027,136.607529
486,165.810643,136.356453,45.969223,134.115923,145.703876,138.966386
487,165.103141,149.043795,45.877663,134.201466,135.928144,125.358812
488,164.772971,158.218326,46.557123,128.005036,134.725857,125.834098
489,164.272362,156.686845,46.915202,129.144465,134.934117,126.698227
490,163.274439,159.011357,46.464633,129.621983,137.676174,123.45424
491,162.710263,158.998583,45.734621,128.316218,144.311142,127.344635
492,159.742952,160.918438,47.805194,127.863064,140.187624,125.740668
493,153.578933,155.239196,48.596296,128.512511,147.973116,126.144079
494,150.415486,151.356503,48.772616,128.215309,147.570373,126.467659
495,157.051729,158.416155,49.856106,124.237251,138.662096,126.950722
496,158.63309,162.687271,51.39226,125.610251,136.17653,125.468464
497,155.313806,153.293876,48.642486,120.635404,135.266089,135.735058
498,152.930798,159.304555,52.231415,121.439529,132.684227,132.1786
499,155.503856,160.20298,52.098938,123.741936,135.884872,132.629369
500,159.434893,154.656392,49.394512,126.564267,138.78126,132.939415
501,155.639368,158.936606,50.73077,124.660562,140.209441,128.937314
502,154.862837,156.240853,50.501093,123.800098,143.064004,128.700563
503,157.319891,157.709073,51.051312,125.792461,143.183557,129.077252
504,157.270743,157.035424,50.689523,126.575131,146.714033,131.076246
505,153.848019,158.248569,50.864394,123.196685,145.199825,124.516073
506,154.137222,151.151091,50.751293,126.04872,149.186104,127.603214
507,152.20137,153.610879,50.713106,124.585377,152.9708,128.219471
508,152.046246,149.282487,50.207202,125.49374,154.965576,130.336437
509,152.418912,152.504844,49.894068,123.429481,150.163709,129.306478
510,153.084084,149.752135,50.903942,126.848933,147.007003,130.681148
511,150.430517,151.592349,51.020494,124.507998,148.825441,131.343966
512,149.758748,151.669316,52.2181,125.228468,158.136263,133.160829
513,148.879622,151.201085,51.211595,125.56084,156.241644,135.052992
514,149.396047,153.417576,51.574879,125.874346,155.309945,132.993159
515,149.056333,151.613286,52.119306,125.718674,154.055353,134.308932
516,150.54808,148.966511,52.232654,126.155882,154.374499,134.147682
517,144.801055,149.848662,52.78082,125.461924,157.330368,133.230987
518,149.174346,145.946787,49.989632,120.629159,160.492575,140.583391
519,148.234466,145.848329,50.824543,121.85836,159.655672,136.594173
520,150.213896,143.554267,50.170999,120.423603,155.092535,135.990678
521,153.328505,148.350503,50.143737,122.763815,152.222768,128.291107
522,149.234744,151.224607,51.396413,116.094168,153.278802,126.664628
523,148.069754,154.182156,51.150045,111.537028,155.279789,133.550422
524,148.97768,146.787349,51.664414,113.733098,158.332818,142.886085
525,151.597325,143.728759,51.879098,116.341732,152.397662,140.380426
526,147.764672,138.375099,49.445345,112.722878,153.489064,138.745961
527,146.350927,137.615667,50.641977,116.477313,152.87363,138.663688
528,148.366854,142.341383,49.859302,114.295247,154.377852,138.889895
529,149.273886,141.155168,49.1326,115.224106,149.446999,137.51509
530,147.386215,140.658516,51.059393,116.050397,142.57618,133.959378
531,148.943575,142.05807,48.410805,114.857289,154.673353,141.257311
532,146.972814,142.009654,48.705926,110.188506,154.026893,139.73961
533,148.337679,140.462011,48.859065,112.414015,153.712542,141.942038
534,148.634625,148.67499,48.429146,99.503106,148.507876,138.127319
535,148.266362,141.659582,48.904584,104.7222,150.493667,137.74046
536,147.722777,143.900851,48.88005,104.176222,153.306992,137.900891
537,144.008696,144.99824,50.20793,103.516309,156.836262,135.042777
538,143.717331,145.483472,49.921169,99.863306,155.121793,140.483693
539,143.697793,146.884256,50.100573,98.882921,149.863122,132.748207
540,141.833913,145.305812,50.578036,101.554514,150.579319,130.358315
541,139.713873,143.297882,51.015512,101.50992,147.682829,128.812417
542,141.661275,147.89236,50.724748,95.875175,143.531138,127.750556
543,141.532751,147.515428,50.87713,97.468682,147.752819,130.776373
544,138.979049,147.722399,52.339524,98.711951,148.180699,132.16554
545,145.350997,144.21345,47.701962,89.892586,137.902788,138.285069
546,137.599057,145.046712,49.670431,93.87986,145.699927,136.377452
547,138.329244,143.903004,52.448933,98.886111,145.619139,138.763007
548,135.121632,140.25518,52.783853,97.575805,150.506367,142.111955
549,138.536908,140.382898,52.065337,98.22502,145.391293,140.349895
550,134.47238,145.731195,53.20306,97.852867,158.2499,133.718722
551,140.696691,148.198991,51.173009,82.320668,154.133448,132.264042
552,140.138245,146.180496,52.297835,96.997892,159.079722,140.791569
553,139.593008,140.371493,50.289514,91.337638,147.944343,138.878971
554,142.085216,150.16241,51.790343,96.500272,147.116811,138.384624
555,141.009699,150.233156,53.175962,95.733907,146.503915,133.930861
556,140.422224,144.566006,54.592048,98.023772,139.058962,135.806081
557,140.013915,151.491766,53.590051,91.752506,140.687633,132.512765
558,129.801135,149.680757,56.689718,96.032091,149.694319,133.782603
559,131.836533,150.006976,57.925837,96.247869,144.203051,133.273235
560,137.228223,148.817616,57.906247,99.322118,139.46296,136.180215
561,137.068272,151.840668,57.168141,92.1458,139.558685,135.530967
562,129.177743,157.753236,60.546017,97.787159,145.169698,135.94396
563,131.307772,153.051445,59.621873,95.276954,146.011238,136.893021
564,132.393403,155.940018,60.121012,96.575995,146.346731,136.284247
565,132.791629,147.476152,59.244248,93.420079,146.584654,129.920344
566,136.790059,146.908235,58.538306,94.904908,144.507875,134.213915
567,135.283068,142.880228,61.689145,102.68326,145.263244,135.633318
568,134.879046,148.872657,62.554237,98.772616,141.332644,129.995002
569,136.454099,147.312667,62.5512,105.18318,142.774716,137.28469
570,137.842467,147.149636,62.456677,104.603326,137.63913,135.98228
571,135.058746,148.509306,62.998985,103.618692,149.21284,138.193023
572,133.389386,147.540063,64.240063,103.118826,146.115697,136.158688
573,131.167989,152.938568,65.555508,102.56027,148.999329,136.564165
574,132.048012,150.91717,65.787262,100.712944,148.622826,135.606173
575,127.163345,151.882086,67.267653,101.87804,151.409481,136.114598
576,133.804729,155.178386,64.730275,91.48005,154.801913,140.531841
577,127.137764,159.154173,67.045325,97.718264,155.569667,145.887781
578,128.529124,154.52661,66.850719,104.06773,151.731451,144.711997
579,129.726392,150.289404,67.247793,104.370793,151.446696,144.123489
580,131.727226,147.537086,68.127111,107.131599,146.178435,141.052535
581,133.333987,151.86795,68.174097,95.469324,149.201745,140.799139
582,130.049915,148.525863,70.367496,97.531028,148.257116,141.207399
583,129.150335,146.024552,69.947393,102.40805,148.718835,140.019176
584,130.779701,148.057955,70.215861,102.260619,147.421123,141.463308
585,128.102057,148.079804,70.209564,105.329355,147.53441,140.702085
586,130.24184,145.183668,70.48051,104.434144,143.214903,139.330512
587,130.734683,144.278469,70.726488,106.36437,143.07634,138.090261
588,129.274593,145.775019,72.162149,105.887744,142.899757,137.979149
589,125.508843,139.726797,73.107644,113.872675,142.772215,137.35008
590,123.755826,142.766052,73.025732,111.279704,142.97476,137.435506
591,121.262843,141.988284,72.292849,112.601999,143.04625,133.844453
592,117.60112,143.925144,71.218919,119.586941,148.130956,133.968475
593,118.933698,137.762725,72.381532,126.299234,149.696457,134.881868
594,116.033783,148.084229,72.103347,117.017541,152.389282,133.378224
595,120.613449,140.104352,72.349514,117.643406,152.11752,131.702004
596,117.066357,142.872639,72.66555,115.658996,153.761056,133.987598
597,119.686959,135.56345,73.338544,123.162103,151.418851,132.731128
598,119.452919,136.644597,73.661305,122.121052,150.545361,131.472395
599,117.477312,136.320803,74.171759,123.168882,150.744367,133.848074
600,115.736754,137.957177,75.433546,123.07546,147.236351,133.539524
601,117.294006,132.168655,75.370896,124.477582,145.685742,130.243686
602,117.795873,131.889727,75.34938,126.346245,146.348601,132.134003
603,117.27518,134.582581,75.669121,126.416072,146.42377,131.951447
604,117.100148,133.281444,76.225732,128.010538,146.869757,131.334971
605,116.974323,133.3868,77.815842,127.329156,142.064726,130.470297
606,114.842908,132.324481,78.380601,127.812806,142.804238,130.429139
607,115.51854,130.266071,77.844318,129.435812,144.697108,132.728601
608,115.524637,128.395604,80.474253,132.836699,141.437188,132.23156
609,114.823711,126.42191,79.973927,130.033231,138.752811,128.45364
610,114.515534,124.152924,85.305806,135.248164,131.629011,125.043503
611,115.374326,127.802287,83.849025,133.148413,134.190921,126.307914
612,115.49068,128.929956,83.320639,131.719826,138.326869,129.642083
613,114.240593,131.637661,84.210976,132.112305,135.172363,128.685533
614,114.277829,133.51348,84.779313,132.628509,133.284541,129.523424
615,115.999214,132.800815,85.984001,133.341688,134.38562,130.529514
616,115.823119,129.36752,88.483005,131.065039,128.203295,127.250224
617,115.88062,125.24473,90.349664,130.629506,131.98135,130.408757
618,117.825943,125.889418,89.027197,130.920305,134.268669,129.662792
619,116.89616,130.204769,85.266232,130.398692,138.549579,128.318303
620,115.086118,128.605728,84.932806,132.749471,142.074115,132.355845
621,113.386614,125.791226,88.266643,134.298358,137.047828,128.896135
622,112.396653,126.711675,89.821056,135.274882,134.000048,128.396991
623,113.14767,128.090028,97.048262,130.904372,126.970031,120.355354
624,115.153069,122.356107,96.739697,132.067827,127.381695,127.067747
625,113.648229,121.704579,96.417083,133.642829,130.052474,124.683496
626,113.318839,125.221216,95.293222,135.024432,129.094091,125.564679
627,114.433922,125.795436,96.241999,136.690841,121.883495,121.875437
628,114.87611,123.371236,96.352065,137.624835,123.563229,122.981828
629,114.292179,122.280444,98.361125,138.663618,123.55618,122.802988
630,116.461033,121.468733,98.496123,140.134882,123.55618,121.018958
631,114.835669,123.368673,99.310709,137.992366,124.49153,123.049872
632,114.862243,123.73058,94.740648,130.249858,131.688608,127.519816
633,113.928117,122.143419,96.295376,131.601475,130.006936,126.143295
634,109.948528,119.509347,98.715754,138.431817,126.713407,122.744975
635,108.583825,117.857568,99.213503,135.468613,126.478869,122.247007
636,108.440735,117.354833,100.468292,137.453345,125.880158,121.907469
637,109.292954,118.760579,101.37583,137.309072,128.613278,124.044344
638,109.4644,118.5125,102.216206,138.289224,127.150411,122.357918
639,108.936845,116.372463,102.163637,135.212604,127.276548,124.908211
640,109.278656,119.690378,102.858045,138.184224,127.586658,124.343636
641,108.360784,123.212421,102.863622,141.832944,127.236164,122.239798
642,109.733574,123.438611,102.940093,140.604604,136.283316,133.169065
643,112.917155,126.320982,102.842825,143.632068,135.519283,130.933757
644,109.453855,118.680307,102.242219,142.387613,141.068581,131.742036
645,111.800521,115.888728,106.880404,143.95825,136.79763,129.35697
646,110.086705,118.890282,105.613423,143.520242,137.566121,129.477758
647,108.817075,118.461787,106.336688,143.66514,135.610289,126.561088
648,106.585213,115.292819,108.065486,143.48007,136.434053,125.991691
649,111.54168,117.643049,106.222368,143.682184,138.771944,130.207128
650,105.640959,110.240853,106.623613,142.924605,138.268234,129.574878
651,106.742489,107.573786,108.064955,142.666534,137.696219,129.780038
652,113.368414,123.559446,107.942001,143.13898,137.786461,129.902423
653,110.921673,120.616567,109.49806,142.765459,137.84859,132.341505
654,111.594499,122.174643,108.510755,141.850449,140.02887,133.466577
655,110.869781,122.265979,108.66643,141.280341,139.553096,132.895164
656,110.032051,121.592126,109.824132,142.74593,138.139909,133.051769
657,108.375798,119.782999,108.072552,142.929425,138.506673,131.927863
658,109.984975,126.248778,108.715581,142.813862,137.201957,130.924118
659,109.87604,123.813902,108.98778,142.20928,136.733599,135.33463
660,108.933299,121.277436,109.736102,142.254095,135.929266,133.837071
661,111.824975,122.791002,109.730879,142.507008,136.268024,133.475826
